age,buttonA,buttonB,buttonC,buttonD,cond,date,gender,modInner,modOuter,noun,response,responseButton,suj,trial,nbMods,nounSing,pre,iso,sujRaw,batch,batchC
20.0,vasebroken,brokenvase,,,num-adj,2018-03-21 13:12,F,,broken,vase,brokenvase,1.0,THA0023,29.0,1,vase,1.0,,0023,March,0.5
20.0,oneblueshirt,blueoneshirt,shirtblueone,shirtoneblue,num-adj,2018-03-21 13:12,F,blue,one,shirt,oneblueshirt,0.0,THA0023,30.0,2,shirt,,1.0,0023,March,0.5
20.0,spatulagreensix,greensixspatula,sixgreenspatula,spatulasixgreen,num-adj,2018-03-21 13:12,F,green,six,spatula,sixgreenspatula,2.0,THA0023,31.0,2,spatula,,1.0,0023,March,0.5
20.0,fivespatula,spatulafive,,,num-adj,2018-03-21 13:12,F,,five,spatula,fivespatula,0.0,THA0023,32.0,1,spatula,1.0,,0023,March,0.5
20.0,hatfourblue,bluefourhat,hatbluefour,fourbluehat,num-adj,2018-03-21 13:12,F,blue,four,hat,fourbluehat,3.0,THA0023,33.0,2,hat,,1.0,0023,March,0.5
20.0,twowoodenpineapple,pineapplewoodentwo,woodentwopineapple,pineappletwowooden,num-adj,2018-03-21 13:12,F,wooden,two,pineapple,twowoodenpineapple,0.0,THA0023,34.0,2,pineapple,,1.0,0023,March,0.5
20.0,pigfiveblue,bluefivepig,fivebluepig,pigbluefive,num-adj,2018-03-21 13:12,F,blue,five,pig,fivebluepig,2.0,THA0023,35.0,2,pig,,1.0,0023,March,0.5
20.0,vasegreen,greenvase,,,num-adj,2018-03-21 13:12,F,,green,vase,greenvase,1.0,THA0023,36.0,1,vase,1.0,,0023,March,0.5
20.0,threehandbag,handbagthree,,,num-adj,2018-03-21 13:12,F,,three,handbag,threehandbag,0.0,THA0023,37.0,1,handbag,1.0,,0023,March,0.5
20.0,sevenshovel,shovelseven,,,num-adj,2018-03-21 13:12,F,,seven,shovel,sevenshovel,0.0,THA0023,38.0,1,shovel,1.0,,0023,March,0.5
20.0,plasticthreetray,traythreeplastic,threeplastictray,trayplasticthree,num-adj,2018-03-21 13:12,F,plastic,three,tray,threeplastictray,2.0,THA0023,39.0,2,tray,,1.0,0023,March,0.5
20.0,bluepillow,pillowblue,,,num-adj,2018-03-21 13:12,F,,blue,pillow,bluepillow,0.0,THA0023,40.0,1,pillow,1.0,,0023,March,0.5
20.0,cherryten,tencherry,,,num-adj,2018-03-21 13:12,F,,ten,cherry,tencherry,1.0,THA0023,41.0,1,cherry,1.0,,0023,March,0.5
20.0,scarftenplastic,tenplasticscarf,scarfplasticten,plastictenscarf,num-adj,2018-03-21 13:12,F,plastic,ten,scarf,tenplasticscarf,1.0,THA0023,42.0,2,scarf,,1.0,0023,March,0.5
20.0,redsuitcase,suitcasered,,,num-adj,2018-03-21 13:12,F,,red,suitcase,redsuitcase,0.0,THA0023,43.0,1,suitcase,1.0,,0023,March,0.5
20.0,ribbonwooden,woodenribbon,,,num-adj,2018-03-21 13:12,F,,wooden,ribbon,woodenribbon,1.0,THA0023,44.0,1,ribbon,1.0,,0023,March,0.5
20.0,handbaground,roundhandbag,,,num-adj,2018-03-21 13:12,F,,round,handbag,roundhandbag,1.0,THA0023,45.0,1,handbag,1.0,,0023,March,0.5
20.0,nineredpig,pigninered,pigrednine,redninepig,num-adj,2018-03-21 13:12,F,red,nine,pig,nineredpig,0.0,THA0023,46.0,2,pig,,1.0,0023,March,0.5
20.0,leafeight,eightleaf,,,num-adj,2018-03-21 13:12,F,,eight,leaf,eightleaf,1.0,THA0023,47.0,1,leaf,1.0,,0023,March,0.5
20.0,couchwoodenseven,woodensevencouch,sevenwoodencouch,couchsevenwooden,num-adj,2018-03-21 13:12,F,wooden,seven,couch,sevenwoodencouch,2.0,THA0023,48.0,2,couch,,1.0,0023,March,0.5
20.0,stonespatula,spatulastone,,,num-adj,2018-03-21 13:12,F,,stone,spatula,stonespatula,0.0,THA0023,49.0,1,spatula,1.0,,0023,March,0.5
19.0,stonethesepig,pigstonethese,thesestonepig,pigthesestone,dem-adj,2018-03-21 13:11,F,stone,these,pig,thesestonepig,2.0,THA0024,0.0,2,pig,,1.0,0024,March,0.5
19.0,thesegreensuitcase,greenthesesuitcase,suitcasethesegreen,suitcasegreenthese,dem-adj,2018-03-21 13:11,F,green,these,suitcase,thesegreensuitcase,0.0,THA0024,1.0,2,suitcase,,1.0,0024,March,0.5
19.0,woodenthischair,chairthiswooden,thiswoodenchair,chairwoodenthis,dem-adj,2018-03-21 13:11,F,wooden,this,chair,thiswoodenchair,2.0,THA0024,2.0,2,chair,,1.0,0024,March,0.5
19.0,purpletheseduck,thesepurpleduck,duckpurplethese,duckthesepurple,dem-adj,2018-03-21 13:11,F,purple,these,duck,thesepurpleduck,1.0,THA0024,3.0,2,duck,,1.0,0024,March,0.5
19.0,pigbluethese,bluethesepig,pigtheseblue,thesebluepig,dem-adj,2018-03-21 13:11,F,blue,these,pig,thesebluepig,3.0,THA0024,4.0,2,pig,,1.0,0024,March,0.5
19.0,traybrokenthose,thosebrokentray,traythosebroken,brokenthosetray,dem-adj,2018-03-21 13:11,F,broken,those,tray,thosebrokentray,1.0,THA0024,5.0,2,tray,,1.0,0024,March,0.5
19.0,thatroundtray,roundthattray,trayroundthat,traythatround,dem-adj,2018-03-21 13:11,F,round,that,tray,thatroundtray,0.0,THA0024,6.0,2,tray,,1.0,0024,March,0.5
19.0,thishat,hatthis,,,dem-adj,2018-03-21 13:11,F,,this,hat,thishat,0.0,THA0024,7.0,1,hat,1.0,,0024,March,0.5
19.0,thosedart,dartthose,,,dem-adj,2018-03-21 13:11,F,,those,dart,thosedart,0.0,THA0024,8.0,1,dart,1.0,,0024,March,0.5
19.0,shoethat,thatshoe,,,dem-adj,2018-03-21 13:11,F,,that,shoe,thatshoe,1.0,THA0024,9.0,1,shoe,1.0,,0024,March,0.5
19.0,woodenthatduck,thatwoodenduck,duckwoodenthat,duckthatwooden,dem-adj,2018-03-21 13:11,F,wooden,that,duck,thatwoodenduck,1.0,THA0024,10.0,2,duck,,1.0,0024,March,0.5
19.0,keythis,thiskey,,,dem-adj,2018-03-21 13:11,F,,this,key,thiskey,1.0,THA0024,11.0,1,key,1.0,,0024,March,0.5
19.0,redthosescarf,scarfredthose,thoseredscarf,scarfthosered,dem-adj,2018-03-21 13:11,F,red,those,scarf,thoseredscarf,2.0,THA0024,12.0,2,scarf,,1.0,0024,March,0.5
19.0,thosebrokenbowl,brokenthosebowl,bowlthosebroken,bowlbrokenthose,dem-adj,2018-03-21 13:11,F,broken,those,bowl,thosebrokenbowl,0.0,THA0024,13.0,2,bowl,,1.0,0024,March,0.5
19.0,thosepurplekey,keypurplethose,purplethosekey,keythosepurple,dem-adj,2018-03-21 13:11,F,purple,those,key,thosepurplekey,0.0,THA0024,14.0,2,key,,1.0,0024,March,0.5
19.0,leafbroken,brokenleaf,,,dem-adj,2018-03-21 13:11,F,,broken,leaf,brokenleaf,1.0,THA0024,15.0,1,leaf,1.0,,0024,March,0.5
19.0,pillowround,roundpillow,,,dem-adj,2018-03-21 13:11,F,,round,pillow,roundpillow,1.0,THA0024,16.0,1,pillow,1.0,,0024,March,0.5
19.0,ribbonredthose,redthoseribbon,ribbonthosered,thoseredribbon,dem-adj,2018-03-21 13:11,F,red,those,ribbon,thoseredribbon,3.0,THA0024,17.0,2,ribbon,,1.0,0024,March,0.5
19.0,dartthis,thisdart,,,dem-adj,2018-03-21 13:11,F,,this,dart,thisdart,1.0,THA0024,18.0,1,dart,1.0,,0024,March,0.5
19.0,duckorange,orangeduck,,,dem-adj,2018-03-21 13:11,F,,orange,duck,orangeduck,1.0,THA0024,19.0,1,duck,1.0,,0024,March,0.5
19.0,suitcasestone,stonesuitcase,,,dem-adj,2018-03-21 13:11,F,,stone,suitcase,stonesuitcase,1.0,THA0024,20.0,1,suitcase,1.0,,0024,March,0.5
19.0,dartstonethose,dartthosestone,thosestonedart,stonethosedart,dem-adj,2018-03-21 13:11,F,stone,those,dart,thosestonedart,2.0,THA0024,21.0,2,dart,,1.0,0024,March,0.5
19.0,plastickey,keyplastic,,,dem-adj,2018-03-21 13:11,F,,plastic,key,plastickey,0.0,THA0024,22.0,1,key,1.0,,0024,March,0.5
19.0,thesecherry,cherrythese,,,dem-adj,2018-03-21 13:11,F,,these,cherry,thesecherry,0.0,THA0024,23.0,1,cherry,1.0,,0024,March,0.5
19.0,purplevase,vasepurple,,,dem-adj,2018-03-21 13:11,F,,purple,vase,purplevase,0.0,THA0024,24.0,1,vase,1.0,,0024,March,0.5
19.0,pillowredthese,pillowthesered,theseredpillow,redthesepillow,dem-adj,2018-03-21 13:11,F,red,these,pillow,theseredpillow,2.0,THA0024,25.0,2,pillow,,1.0,0024,March,0.5
19.0,thesebluesuitcase,suitcasetheseblue,bluethesesuitcase,suitcasebluethese,dem-adj,2018-03-21 13:11,F,blue,these,suitcase,thesebluesuitcase,0.0,THA0024,26.0,2,suitcase,,1.0,0024,March,0.5
19.0,shovelpurplethat,purplethatshovel,thatpurpleshovel,shovelthatpurple,dem-adj,2018-03-21 13:11,F,purple,that,shovel,thatpurpleshovel,2.0,THA0024,27.0,2,shovel,,1.0,0024,March,0.5
19.0,dartthisstone,dartstonethis,thisstonedart,stonethisdart,dem-adj,2018-03-21 13:11,F,stone,this,dart,thisstonedart,2.0,THA0024,28.0,2,dart,,1.0,0024,March,0.5
19.0,ribbonpurplethose,ribbonthosepurple,purplethoseribbon,thosepurpleribbon,dem-adj,2018-03-21 13:11,F,purple,those,ribbon,thosepurpleribbon,3.0,THA0024,29.0,2,ribbon,,1.0,0024,March,0.5
19.0,thisstonesuitcase,suitcasethisstone,suitcasestonethis,stonethissuitcase,dem-adj,2018-03-21 13:11,F,stone,this,suitcase,thisstonesuitcase,0.0,THA0024,30.0,2,suitcase,,1.0,0024,March,0.5
19.0,suitcasethose,thosesuitcase,,,dem-adj,2018-03-21 13:11,F,,those,suitcase,thosesuitcase,1.0,THA0024,31.0,1,suitcase,1.0,,0024,March,0.5
19.0,cherrythese,thesecherry,,,dem-adj,2018-03-21 13:11,F,,these,cherry,thesecherry,1.0,THA0024,32.0,1,cherry,1.0,,0024,March,0.5
19.0,bluespatula,spatulablue,,,dem-adj,2018-03-21 13:11,F,,blue,spatula,bluespatula,0.0,THA0024,33.0,1,spatula,1.0,,0024,March,0.5
19.0,duckthesestone,thesestoneduck,stonetheseduck,duckstonethese,dem-adj,2018-03-21 13:11,F,stone,these,duck,thesestoneduck,1.0,THA0024,34.0,2,duck,,1.0,0024,March,0.5
19.0,horsethisstone,horsestonethis,thisstonehorse,stonethishorse,dem-adj,2018-03-21 13:11,F,stone,this,horse,thisstonehorse,2.0,THA0024,35.0,2,horse,,1.0,0024,March,0.5
19.0,pigthosepurple,purplethosepig,thosepurplepig,pigpurplethose,dem-adj,2018-03-21 13:11,F,purple,those,pig,thosepurplepig,2.0,THA0024,36.0,2,pig,,1.0,0024,March,0.5
19.0,cowthat,thatcow,,,dem-adj,2018-03-21 13:11,F,,that,cow,thatcow,1.0,THA0024,37.0,1,cow,1.0,,0024,March,0.5
19.0,woodenribbon,ribbonwooden,,,dem-adj,2018-03-21 13:11,F,,wooden,ribbon,woodenribbon,0.0,THA0024,38.0,1,ribbon,1.0,,0024,March,0.5
19.0,woodenthiskey,thiswoodenkey,keywoodenthis,keythiswooden,dem-adj,2018-03-21 13:11,F,wooden,this,key,thiswoodenkey,1.0,THA0024,39.0,2,key,,1.0,0024,March,0.5
19.0,cherrythat,thatcherry,,,dem-adj,2018-03-21 13:11,F,,that,cherry,thatcherry,1.0,THA0024,40.0,1,cherry,1.0,,0024,March,0.5
19.0,shirtthatblue,shirtbluethat,thatblueshirt,bluethatshirt,dem-adj,2018-03-21 13:11,F,blue,that,shirt,thatblueshirt,2.0,THA0024,41.0,2,shirt,,1.0,0024,March,0.5
19.0,greenthatpillow,pillowgreenthat,thatgreenpillow,pillowthatgreen,dem-adj,2018-03-21 13:11,F,green,that,pillow,thatgreenpillow,2.0,THA0024,42.0,2,pillow,,1.0,0024,March,0.5
19.0,thesepurplecouch,purplethesecouch,couchthesepurple,couchpurplethese,dem-adj,2018-03-21 13:11,F,purple,these,couch,thesepurplecouch,0.0,THA0024,43.0,2,couch,,1.0,0024,March,0.5
19.0,greencow,cowgreen,,,dem-adj,2018-03-21 13:11,F,,green,cow,greencow,0.0,THA0024,44.0,1,cow,1.0,,0024,March,0.5
19.0,traybrokenthose,thosebrokentray,brokenthosetray,traythosebroken,dem-adj,2018-03-21 13:11,F,broken,those,tray,thosebrokentray,1.0,THA0024,45.0,2,tray,,1.0,0024,March,0.5
19.0,ribbonthesepurple,ribbonpurplethese,thesepurpleribbon,purpletheseribbon,dem-adj,2018-03-21 13:11,F,purple,these,ribbon,thesepurpleribbon,2.0,THA0024,46.0,2,ribbon,,1.0,0024,March,0.5
19.0,pitcherthoseorange,thoseorangepitcher,pitcherorangethose,orangethosepitcher,dem-adj,2018-03-21 13:11,F,orange,those,pitcher,thoseorangepitcher,1.0,THA0024,47.0,2,pitcher,,1.0,0024,March,0.5
19.0,cherryred,redcherry,,,dem-adj,2018-03-21 13:11,F,,red,cherry,redcherry,1.0,THA0024,48.0,1,cherry,1.0,,0024,March,0.5
19.0,thoseplasticbox,plasticthosebox,boxthoseplastic,boxplasticthose,dem-adj,2018-03-21 13:11,F,plastic,those,box,thoseplasticbox,0.0,THA0024,49.0,2,box,,1.0,0024,March,0.5
20.0,careight,eightcar,,,dem-num,2018-03-21 13:12,FM,,eight,car,eightcar,1.0,THA0025,0.0,1,car,1.0,,0025,March,0.5
20.0,pigthesenine,theseninepig,pigninethese,ninethesepig,dem-num,2018-03-21 13:12,FM,nine,these,pig,theseninepig,1.0,THA0025,1.0,2,pig,,1.0,0025,March,0.5
20.0,theseeightleaf,leafeightthese,eighttheseleaf,leaftheseeight,dem-num,2018-03-21 13:12,FM,eight,these,leaf,theseeightleaf,0.0,THA0025,2.0,2,leaf,,1.0,0025,March,0.5
20.0,thesesixdart,sixthesedart,dartthesesix,dartsixthese,dem-num,2018-03-21 13:12,FM,six,these,dart,thesesixdart,0.0,THA0025,3.0,2,dart,,1.0,0025,March,0.5
20.0,darttwothese,thesetwodart,twothesedart,dartthesetwo,dem-num,2018-03-21 13:12,FM,two,these,dart,thesetwodart,1.0,THA0025,4.0,2,dart,,1.0,0025,March,0.5
20.0,leafthreethose,threethoseleaf,thosethreeleaf,leafthosethree,dem-num,2018-03-21 13:12,FM,three,those,leaf,thosethreeleaf,2.0,THA0025,5.0,2,leaf,,1.0,0025,March,0.5
20.0,theseeightdart,eightthesedart,darteightthese,darttheseeight,dem-num,2018-03-21 13:12,FM,eight,these,dart,theseeightdart,0.0,THA0025,6.0,2,dart,,1.0,0025,March,0.5
20.0,traytwothose,thosetwotray,traythosetwo,twothosetray,dem-num,2018-03-21 13:12,FM,two,those,tray,thosetwotray,1.0,THA0025,7.0,2,tray,,1.0,0025,March,0.5
20.0,thosetwohorse,twothosehorse,horsethosetwo,horsetwothose,dem-num,2018-03-21 13:12,FM,two,those,horse,thosetwohorse,0.0,THA0025,8.0,2,horse,,1.0,0025,March,0.5
20.0,thesenineshovel,ninetheseshovel,shovelthesenine,shovelninethese,dem-num,2018-03-21 13:12,FM,nine,these,shovel,thesenineshovel,0.0,THA0025,9.0,2,shovel,,1.0,0025,March,0.5
20.0,pitcherninethose,thoseninepitcher,ninethosepitcher,pitcherthosenine,dem-num,2018-03-21 13:12,FM,nine,those,pitcher,thoseninepitcher,1.0,THA0025,10.0,2,pitcher,,1.0,0025,March,0.5
20.0,ribbonthisone,ribbononethis,thisoneribbon,onethisribbon,dem-num,2018-03-21 13:12,FM,one,this,ribbon,thisoneribbon,2.0,THA0025,11.0,2,ribbon,,1.0,0025,March,0.5
20.0,thosesuitcase,suitcasethose,,,dem-num,2018-03-21 13:12,FM,,those,suitcase,thosesuitcase,0.0,THA0025,12.0,1,suitcase,1.0,,0025,March,0.5
20.0,cherryninethose,ninethosecherry,cherrythosenine,thoseninecherry,dem-num,2018-03-21 13:12,FM,nine,those,cherry,thoseninecherry,3.0,THA0025,13.0,2,cherry,,1.0,0025,March,0.5
20.0,threethesepitcher,pitcherthesethree,thesethreepitcher,pitcherthreethese,dem-num,2018-03-21 13:12,FM,three,these,pitcher,thesethreepitcher,2.0,THA0025,14.0,2,pitcher,,1.0,0025,March,0.5
20.0,pineapplethosethree,thosethreepineapple,pineapplethreethose,threethosepineapple,dem-num,2018-03-21 13:12,FM,three,those,pineapple,thosethreepineapple,1.0,THA0025,15.0,2,pineapple,,1.0,0025,March,0.5
20.0,thisonedart,dartonethis,onethisdart,dartthisone,dem-num,2018-03-21 13:12,FM,one,this,dart,thisonedart,0.0,THA0025,16.0,2,dart,,1.0,0025,March,0.5
20.0,tensuitcase,suitcaseten,,,dem-num,2018-03-21 13:12,FM,,ten,suitcase,tensuitcase,0.0,THA0025,17.0,1,suitcase,1.0,,0025,March,0.5
20.0,seventhesescarf,scarfseventhese,thesesevenscarf,scarftheseseven,dem-num,2018-03-21 13:12,FM,seven,these,scarf,thesesevenscarf,2.0,THA0025,18.0,2,scarf,,1.0,0025,March,0.5
20.0,keythis,thiskey,,,dem-num,2018-03-21 13:12,FM,,this,key,thiskey,1.0,THA0025,19.0,1,key,1.0,,0025,March,0.5
20.0,cowthree,threecow,,,dem-num,2018-03-21 13:12,FM,,three,cow,threecow,1.0,THA0025,20.0,1,cow,1.0,,0025,March,0.5
20.0,fiveshirt,shirtfive,,,dem-num,2018-03-21 13:12,FM,,five,shirt,fiveshirt,0.0,THA0025,21.0,1,shirt,1.0,,0025,March,0.5
20.0,hatthese,thesehat,,,dem-num,2018-03-21 13:12,FM,,these,hat,thesehat,1.0,THA0025,22.0,1,hat,1.0,,0025,March,0.5
20.0,thoseribbon,ribbonthose,,,dem-num,2018-03-21 13:12,FM,,those,ribbon,thoseribbon,0.0,THA0025,23.0,1,ribbon,1.0,,0025,March,0.5
20.0,pitcherthat,thatpitcher,,,dem-num,2018-03-21 13:12,FM,,that,pitcher,thatpitcher,1.0,THA0025,24.0,1,pitcher,1.0,,0025,March,0.5
20.0,sevenchair,chairseven,,,dem-num,2018-03-21 13:12,FM,,seven,chair,sevenchair,0.0,THA0025,25.0,1,chair,1.0,,0025,March,0.5
20.0,pitchersixthese,sixthesepitcher,thesesixpitcher,pitcherthesesix,dem-num,2018-03-21 13:12,FM,six,these,pitcher,thesesixpitcher,2.0,THA0025,26.0,2,pitcher,,1.0,0025,March,0.5
20.0,thisdart,dartthis,,,dem-num,2018-03-21 13:12,FM,,this,dart,thisdart,0.0,THA0025,27.0,1,dart,1.0,,0025,March,0.5
20.0,thesepear,pearthese,,,dem-num,2018-03-21 13:12,FM,,these,pear,thesepear,0.0,THA0025,28.0,1,pear,1.0,,0025,March,0.5
20.0,ducktheseseven,duckseventhese,thesesevenduck,seventheseduck,dem-num,2018-03-21 13:12,FM,seven,these,duck,thesesevenduck,2.0,THA0025,29.0,2,duck,,1.0,0025,March,0.5
20.0,ninethosevase,vaseninethose,thoseninevase,vasethosenine,dem-num,2018-03-21 13:12,FM,nine,those,vase,thoseninevase,2.0,THA0025,30.0,2,vase,,1.0,0025,March,0.5
20.0,theseeightbox,boxtheseeight,eightthesebox,boxeightthese,dem-num,2018-03-21 13:12,FM,eight,these,box,theseeightbox,0.0,THA0025,31.0,2,box,,1.0,0025,March,0.5
20.0,thosethreecar,threethosecar,carthosethree,carthreethose,dem-num,2018-03-21 13:12,FM,three,those,car,thosethreecar,0.0,THA0025,32.0,2,car,,1.0,0025,March,0.5
